id,target
2998,black
2999,black
3000,black
3001,white
3002,white
3003,white
3004,white
3005,black
3006,black
3007,black
3008,white
3009,white
3010,white
3011,black
3012,black
3013,black
3014,black
3015,black
3016,white
3017,black
3018,black
3019,black
3020,black
3021,black
3022,black
3023,black
3024,black
3025,black
3026,black
3027,black
3028,black
3029,black
3030,black
3031,black
3032,black
3033,black
3034,black
3035,black
3036,black
3037,black
3038,black
3039,black
3040,black
3041,black
3042,black
3043,white
3044,black
3045,black
3046,black
3047,black
3048,black
3049,white
3050,white
3051,black
3052,black
3053,black
3054,black
3055,black
3056,white
3057,black
3058,black
3059,black
3060,black
3061,black
3062,white
3063,white
3064,black
3065,black
3066,black
3067,black
3068,black
3069,white
3070,black
3071,black
3072,black
3073,black
3074,black
3075,black
3076,black
3077,black
3078,black
3079,black
3080,black
3081,black
3082,black
3083,black
3084,black
3085,black
3086,black
3087,black
3088,black
3089,black
3090,black
3091,black
3092,black
3093,black
3094,black
3095,black
3096,black
3097,black
3098,black
3099,black
3100,black
3101,black
3102,black
3103,black
3104,white
3105,black
3106,black
3107,black
3108,black
3109,black
3110,white
3111,white
3112,black
3113,black
3114,black
3115,black
3116,black
3117,black
3118,black
3119,black
3120,black
3121,white
3122,white
3123,white
3124,white
3125,black
3126,black
3127,black
3128,white
3129,white
3130,white
3131,black
3132,black
3133,black
3134,black
3135,black
3136,white
3137,black
3138,black
3139,black
3140,black
3141,black
3142,black
3143,black
3144,black
3145,black
3146,black
3147,black
3148,black
3149,black
3150,black
3151,black
3152,black
3153,black
3154,black
3155,black
3156,black
3157,black
3158,black
3159,black
3160,black
3161,black
3162,black
3163,black
3164,black
3165,white
3166,black
3167,black
3168,black
3169,black
3170,black
3171,white
3172,white
3173,black
3174,black
3175,black
3176,black
3177,white
3178,black
3179,black
3180,white
3181,white
3182,white
3183,white
3184,white
3185,white
3186,black
3187,white
3188,white
3189,white
3190,white
3191,white
3192,black
3193,black
3194,black
3195,white
3196,white
3197,white
3198,black
3199,black
3200,black
3201,black
3202,black
3203,white
3204,black
3205,black
3206,black
3207,black
3208,black
3209,black
3210,black
3211,black
3212,black
3213,black
3214,black
3215,black
3216,black
3217,black
3218,white
3219,black
3220,black
3221,black
3222,black
3223,black
3224,white
3225,black
3226,white
3227,black
3228,black
3229,black
3230,white
3231,black
3232,white
3233,white
3234,black
3235,black
3236,black
3237,black
3238,white
3239,black
3240,white
3241,white
3242,white
3243,white
3244,white
3245,white
3246,white
3247,white
3248,white
3249,white
3250,white
3251,white
3252,white
3253,black
3254,white
3255,white
3256,white
3257,white
3258,white
3259,black
3260,black
3261,black
3262,white
3263,white
3264,white
3265,black
3266,black
3267,black
3268,black
3269,black
3270,white
3271,white
3272,black
3273,black
3274,black
3275,black
3276,black
3277,white
3278,black
3279,white
3280,black
3281,black
3282,black
3283,white
3284,black
3285,white
3286,black
3287,white
3288,black
3289,white
3290,black
3291,white
3292,black
3293,white
3294,black
3295,black
3296,white
3297,white
3298,black
3299,white
3300,white
3301,white
3302,white
3303,white
3304,white
3305,white
3306,black
3307,white
3308,white
3309,white
3310,white
3311,white
3312,black
3313,black
3314,black
3315,white
3316,white
3317,white
3318,black
3319,black
3320,black
3321,black
3322,black
3323,white
3324,black
3325,black
3326,black
3327,black
3328,black
3329,black
3330,black
3331,black
3332,black
3333,black
3334,black
3335,black
3336,white
3337,black
3338,black
3339,black
3340,black
3341,black
3342,white
3343,black
3344,white
3345,black
3346,black
3347,black
3348,white
3349,black
3350,white
3351,black
3352,white
3353,black
3354,black
3355,white
3356,black
3357,black
3358,black
3359,black
3360,black
3361,white
3362,white
3363,white
3364,white
3365,black
3366,black
3367,black
3368,white
3369,white
3370,white
3371,black
3372,black
3373,black
3374,black
3375,black
3376,white
3377,black
3378,black
3379,black
3380,black
3381,black
3382,black
3383,black
3384,black
3385,black
3386,black
3387,black
3388,black
3389,black
3390,black
3391,black
3392,black
3393,black
3394,black
3395,black
3396,black
3397,black
3398,black
3399,black
3400,black
3401,black
3402,black
3403,white
3404,black
3405,black
3406,black
3407,black
3408,black
3409,white
3410,black
3411,white
3412,black
3413,black
3414,black
3415,white
3416,white
3417,black
3418,black
3419,black
3420,black
3421,black
3422,white
3423,white
3424,black
3425,black
3426,black
3427,black
3428,black
3429,white
3430,black
3431,black
3432,black
3433,black
3434,black
3435,black
3436,black
3437,black
3438,black
3439,black
3440,black
3441,black
3442,black
3443,black
3444,black
3445,black
3446,black
3447,black
3448,black
3449,black
3450,black
3451,black
3452,black
3453,black
3454,black
3455,black
3456,black
3457,black
3458,black
3459,black
3460,black
3461,black
3462,black
3463,black
3464,black
3465,black
3466,black
3467,black
3468,black
3469,black
3470,white
3471,black
3472,black
3473,black
3474,black
3475,black
3476,white
3477,black
3478,black
3479,black
3480,black
3481,black
3482,white
3483,white
3484,black
3485,black
3486,black
3487,black
3488,black
3489,white
3490,black
3491,black
3492,black
3493,black
3494,black
3495,black
3496,black
3497,black
3498,black
3499,black
3500,black
3501,black
3502,black
3503,black
3504,black
3505,black
3506,black
3507,black
3508,black
3509,black
3510,black
3511,black
3512,black
3513,black
3514,black
3515,black
3516,black
3517,black
3518,black
3519,black
3520,black
3521,black
3522,black
3523,black
3524,black
3525,black
3526,black
3527,black
3528,black
3529,black
3530,black
3531,black
3532,white
3533,black
3534,black
3535,black
3536,black
3537,black
3538,white
3539,black
3540,black
3541,white
3542,white
3543,white
3544,white
3545,black
3546,black
3547,black
3548,white
3549,white
3550,white
3551,black
3552,black
3553,black
3554,black
3555,black
3556,white
3557,black
3558,black
3559,black
3560,black
3561,black
3562,black
3563,black
3564,black
3565,black
3566,black
3567,black
3568,black
3569,black
3570,black
3571,black
3572,black
3573,black
3574,black
3575,black
3576,black
3577,black
3578,black
3579,black
3580,black
3581,black
3582,black
3583,black
3584,black
3585,white
3586,black
3587,black
3588,black
3589,black
3590,black
3591,white
3592,black
3593,white
3594,black
3595,black
3596,black
3597,black
3598,white
3599,white
3600,white
3601,white
3602,white
3603,white
3604,white
3605,white
3606,black
3607,white
3608,white
3609,white
3610,white
3611,white
3612,black
3613,black
3614,black
3615,white
3616,white
3617,white
3618,black
3619,black
3620,black
3621,black
3622,black
3623,white
3624,black
3625,black
3626,black
3627,black
3628,black
3629,black
3630,black
3631,black
3632,black
3633,black
3634,black
3635,black
3636,black
3637,black
3638,white
3639,black
3640,black
3641,black
3642,black
3643,black
3644,white
3645,black
3646,white
3647,black
3648,black
3649,black
3650,white
3651,black
3652,white
3653,black
3654,white
3655,black
3656,black
3657,black
3658,black
3659,white
3660,white
3661,white
3662,white
3663,white
3664,white
3665,white
3666,white
3667,white
3668,white
3669,white
3670,white
3671,white
3672,draw
3673,white
3674,white
3675,white
3676,white
3677,white
3678,white
3679,draw
3680,draw
3681,white
3682,white
3683,white
3684,white
3685,white
3686,draw
3687,draw
3688,draw
3689,white
3690,white
3691,white
3692,draw
3693,draw
3694,draw
3695,draw
3696,draw
3697,white
3698,draw
3699,draw
3700,draw
3701,draw
3702,draw
3703,draw
3704,draw
3705,draw
3706,draw
3707,draw
3708,draw
3709,draw
3710,draw
3711,draw
3712,draw
3713,draw
3714,draw
3715,draw
3716,draw
3717,draw
3718,draw
3719,draw
3720,draw
3721,white
3722,white
3723,white
3724,white
3725,draw
3726,white
3727,white
3728,white
3729,white
3730,white
3731,white
3732,draw
3733,draw
3734,white
3735,white
3736,white
3737,white
3738,white
3739,draw
3740,draw
3741,draw
3742,white
3743,white
3744,white
3745,draw
3746,draw
3747,draw
3748,draw
3749,draw
3750,white
3751,draw
3752,draw
3753,draw
3754,draw
3755,draw
3756,draw
3757,draw
3758,draw
3759,draw
3760,draw
3761,draw
3762,draw
3763,draw
3764,draw
3765,draw
3766,draw
3767,draw
3768,draw
3769,draw
3770,draw
3771,draw
3772,draw
3773,draw
3774,black
3775,draw
3776,draw
3777,draw
3778,draw
3779,black
3780,draw
3781,draw
3782,white
3783,white
3784,white
3785,draw
3786,draw
3787,white
3788,white
3789,white
3790,white
3791,white
3792,draw
3793,draw
3794,draw
3795,white
3796,white
3797,white
3798,draw
3799,draw
3800,draw
3801,draw
3802,draw
3803,white
3804,draw
3805,draw
3806,draw
3807,draw
3808,draw
3809,draw
3810,draw
3811,draw
3812,draw
3813,draw
3814,draw
3815,draw
3816,draw
3817,draw
3818,draw
3819,draw
3820,draw
3821,draw
3822,draw
3823,draw
3824,draw
3825,draw
3826,draw
3827,black
3828,draw
3829,draw
3830,draw
3831,draw
3832,draw
3833,black
3834,black
3835,black
3836,draw
3837,draw
3838,black
3839,black
3840,white
3841,white
3842,white
3843,draw
3844,draw
3845,white
3846,white
3847,white
3848,white
3849,white
3850,draw
3851,draw
3852,draw
3853,white
3854,white
3855,white
3856,draw
3857,draw
3858,draw
3859,draw
3860,draw
3861,white
3862,draw
3863,draw
3864,draw
3865,draw
3866,draw
3867,draw
3868,draw
3869,draw
3870,draw
3871,draw
3872,draw
3873,draw
3874,draw
3875,draw
3876,draw
3877,draw
3878,draw
3879,draw
3880,draw
3881,draw
3882,draw
3883,draw
3884,draw
3885,draw
3886,draw
3887,black
3888,draw
3889,draw
3890,draw
3891,draw
3892,draw
3893,black
3894,black
3895,black
3896,draw
3897,draw
3898,black
3899,black
3900,white
3901,white
3902,white
3903,white
3904,draw
3905,white
3906,white
3907,white
3908,white
3909,white
3910,white
3911,draw
3912,white
3913,white
3914,white
3915,white
3916,white
3917,draw
3918,draw
3919,draw
3920,white
3921,white
3922,white
3923,draw
3924,draw
3925,draw
3926,draw
3927,draw
3928,white
3929,draw
3930,draw
3931,draw
3932,draw
3933,draw
3934,draw
3935,draw
3936,draw
3937,draw
3938,draw
3939,draw
3940,draw
3941,draw
3942,draw
3943,draw
3944,draw
3945,draw
3946,draw
3947,draw
3948,draw
3949,draw
3950,draw
3951,draw
3952,draw
3953,draw
3954,black
3955,draw
3956,draw
3957,draw
3958,draw
3959,black
3960,white
3961,white
3962,white
3963,white
3964,white
3965,white
3966,white
3967,white
3968,white
3969,white
3970,white
3971,white
3972,white
3973,white
3974,white
3975,white
3976,white
3977,white
3978,draw
3979,white
3980,white
3981,white
3982,white
3983,white
3984,draw
3985,draw
3986,draw
3987,white
3988,white
3989,white
3990,draw
3991,draw
3992,draw
3993,draw
3994,draw
3995,white
3996,draw
3997,draw
3998,draw
3999,draw
4000,draw
4001,draw
4002,draw
4003,draw
4004,draw
4005,draw
4006,draw
4007,draw
4008,draw
4009,draw
4010,draw
4011,draw
4012,draw
4013,draw
4014,draw
4015,draw
4016,draw
4017,draw
4018,draw
4019,draw
4020,white
4021,white
4022,white
4023,white
4024,white
4025,white
4026,white
4027,white
4028,white
4029,white
4030,white
4031,white
4032,draw
4033,draw
4034,white
4035,white
4036,white
4037,white
4038,white
4039,draw
4040,draw
4041,draw
4042,white
4043,white
4044,white
4045,draw
4046,draw
4047,draw
4048,draw
4049,draw
4050,white
4051,draw
4052,draw
4053,draw
4054,draw
4055,draw
4056,draw
4057,draw
4058,draw
4059,draw
4060,draw
4061,draw
4062,draw
4063,draw
4064,draw
4065,draw
4066,draw
4067,draw
4068,draw
4069,draw
4070,draw
4071,draw
4072,draw
4073,draw
4074,black
4075,draw
4076,draw
4077,draw
4078,draw
4079,black
4080,black
4081,white
4082,white
4083,white
4084,white
4085,white
4086,draw
4087,white
4088,white
4089,white
4090,white
4091,white
4092,draw
4093,draw
4094,draw
4095,white
4096,white
4097,white
4098,draw
4099,draw
4100,draw
4101,draw
4102,draw
4103,white
4104,draw
4105,draw
4106,draw
4107,draw
4108,draw
4109,draw
4110,draw
4111,draw
4112,draw
4113,draw
4114,draw
4115,draw
4116,draw
4117,draw
4118,draw
4119,draw
4120,draw
4121,draw
4122,draw
4123,draw
4124,draw
4125,draw
4126,draw
4127,black
4128,draw
4129,draw
4130,draw
4131,draw
4132,draw
4133,black
4134,black
4135,black
4136,draw
4137,draw
4138,black
4139,black
4140,draw
4141,black
4142,white
4143,white
4144,white
4145,white
4146,draw
4147,draw
4148,white
4149,white
4150,white
4151,draw
4152,draw
4153,draw
4154,draw
4155,draw
4156,white
4157,draw
4158,draw
4159,draw
4160,draw
4161,draw
4162,draw
4163,draw
4164,draw
4165,draw
4166,draw
4167,draw
4168,draw
4169,draw
4170,draw
4171,draw
4172,draw
4173,draw
4174,draw
4175,draw
4176,draw
4177,draw
4178,draw
4179,draw
4180,black
4181,draw
4182,draw
4183,draw
4184,draw
4185,draw
4186,black
4187,black
4188,black
4189,draw
4190,black
4191,draw
4192,black
4193,black
4194,black
4195,black
4196,black
4197,black
4198,black
4199,black
4200,draw
4201,white
4202,white
4203,white
4204,white
4205,draw
4206,draw
4207,draw
4208,white
4209,white
4210,draw
4211,draw
4212,draw
4213,draw
4214,draw
4215,draw
4216,draw
4217,draw
4218,draw
4219,draw
4220,draw
4221,draw
4222,draw
4223,draw
